,political instability,geopolitical factors,currency fluctuations,investment demand,supply demand,industrial demand,natural disasters,date
256,0.3288641,0.21778326,0.19586043,0.42084625,0.3890475,0.37521607,0.322423,2020-03-13
257,0.434417,0.3127508,0.29837853,0.6324308,0.5625876,0.6054955,0.39821488,2020-02-21
258,0.43543997,0.2247242,0.20447414,0.54023874,0.4965388,0.4912103,0.35672396,2020-01-19
259,0.4027766,0.24079408,0.3668418,0.6160823,0.5816222,0.58883303,0.3700588,2019-11-26
260,0.37254512,0.24294966,0.32314715,0.58641475,0.4424968,0.42412314,0.32432148,2020-02-10
261,0.49624166,0.42623663,0.40664834,0.70736593,0.5959275,0.63667184,0.39285463,2020-03-12
262,0.39095628,0.23766764,0.36533603,0.6889737,0.6147855,0.5769117,0.3336764,2019-11-25
263,0.4392492,0.20052855,0.2961551,0.4857727,0.56120723,0.5532627,0.34236297,2019-11-24
264,0.55570215,0.38659826,0.42741424,0.61246157,0.56460065,0.5827214,0.4509196,2020-03-15
265,0.38512447,0.26260793,0.1976469,0.48773095,0.50489444,0.42848226,0.37459967,2020-03-14
266,0.43773195,0.33194172,0.32608137,0.523979,0.5004029,0.44963348,0.25994718,2019-11-23
267,0.40281188,0.2660445,0.27629495,0.5612463,0.5831722,0.59565276,0.42512414,2020-02-15
268,0.38409147,0.24478851,0.25065893,0.5642846,0.53937423,0.5156885,0.4184888,2020-03-13
269,0.41777492,0.30222318,0.30736917,0.62898064,0.6036902,0.61944056,0.4452086,2020-02-21
270,0.3866476,0.2308376,0.2969638,0.5788706,0.51782185,0.49207488,0.3350362,2020-01-19
271,0.45730594,0.2548523,0.3068975,0.63410103,0.5595637,0.6082183,0.38813463,2019-11-26
