,political instability,geopolitical factors,currency fluctuations,investment demand,supply demand,industrial demand,natural disasters,date
2873,0.29576835,0.2583445,0.2840196,0.3462333,0.3086242,0.29121086,0.33203954,2019-12-31
2874,0.28169572,0.24300596,0.21250385,0.25725216,0.23975289,0.21642813,0.24731782,2020-02-16
2875,0.27809364,0.2814874,0.30462614,0.29370666,0.24042061,0.23416056,0.29153556,2019-12-25
2876,0.26161972,0.33354867,0.35870975,0.31660613,0.29285115,0.29384938,0.3133129,2020-02-09
2877,0.64426225,0.59694606,0.6227807,0.6001777,0.6330682,0.5403557,0.629459,2019-12-13
2878,0.34619159,0.35146844,0.3521508,0.31818935,0.29301947,0.27473134,0.37515372,2019-12-07
2879,0.34259975,0.36220676,0.32836586,0.34547198,0.28772688,0.3195184,0.3582328,2019-12-16
2880,0.34768778,0.37870175,0.32855618,0.3577466,0.34725964,0.286859,0.37542534,2019-12-09
2881,0.27577373,0.27234608,0.3061177,0.24627674,0.2705309,0.2009264,0.26909083,2020-01-07
2882,0.3243603,0.2589739,0.3369625,0.30644298,0.27155352,0.28505978,0.30440527,2019-12-24
2883,0.618662,0.63947725,0.6238979,0.58777356,0.63043046,0.5872514,0.6309392,2020-01-18
2884,0.32188058,0.3071346,0.35071033,0.2906349,0.29376662,0.24753043,0.33296,2020-02-22
2885,0.34465796,0.33609325,0.35609502,0.33125585,0.33708876,0.30496335,0.33339632,2019-12-31
2886,0.24192266,0.25582948,0.27122733,0.2476241,0.21476273,0.21893626,0.2502197,2020-02-16
2887,0.50501865,0.47957173,0.47207916,0.51434517,0.512754,0.4480169,0.49688965,2019-12-25
2888,0.22493234,0.21390305,0.22544634,0.23405905,0.25072855,0.23176801,0.25396132,2020-02-09
2889,0.2585222,0.22604232,0.2749393,0.25496694,0.26964158,0.24403398,0.25446755,2019-12-13
2890,0.3656823,0.34195033,0.30264884,0.35232824,0.36087012,0.3414888,0.35378933,2019-12-07
2891,0.28682745,0.33396095,0.29767886,0.29821187,0.29617754,0.31158572,0.36257762,2019-12-16
2892,0.35823435,0.3441721,0.37861934,0.34598216,0.35637268,0.3057165,0.353637,2019-12-09
2893,0.3031497,0.30103186,0.28740525,0.30939075,0.3059442,0.26472586,0.3144585,2020-01-07
2894,0.22097948,0.21536905,0.2347342,0.23125854,0.2349863,0.20876518,0.22778474,2019-12-24
2895,0.4039524,0.41965896,0.44182426,0.42556572,0.4177564,0.378542,0.43564743,2020-01-18
2896,0.3727407,0.40007946,0.3828849,0.36653563,0.41938114,0.36944,0.3995726,2020-02-22
2897,0.36801636,0.3408028,0.3483271,0.35356677,0.3266634,0.3446921,0.368532,2019-12-31
2898,0.7553934,0.71460086,0.7195987,0.71890295,0.72211254,0.6720696,0.72806287,2020-02-16
2899,0.30311966,0.3100546,0.33120888,0.31639868,0.28356403,0.30477822,0.3543599,2019-12-25
2900,0.2516268,0.22197665,0.23128586,0.28582287,0.25321835,0.26620752,0.26235512,2020-02-09
2901,0.8512721,0.8255247,0.86105824,0.8308941,0.8380202,0.7654229,0.8509978,2019-12-13
2902,0.27854982,0.26343426,0.27924788,0.3241311,0.2542401,0.27004966,0.29193568,2019-12-07
2903,0.53189516,0.53471017,0.52669865,0.5283265,0.53629005,0.503242,0.5248328,2019-12-16
2904,0.3238377,0.30849606,0.34994328,0.3047365,0.31863433,0.2679593,0.33567291,2019-12-09
2905,0.7854342,0.75792414,0.8017087,0.75058496,0.770004,0.75165045,0.7847382,2020-01-07
2906,0.74059623,0.713773,0.7444222,0.6938139,0.7150724,0.6492868,0.73239446,2019-12-24
2907,0.22696951,0.20486282,0.2755412,0.2271272,0.22890532,0.19262974,0.25102866,2020-01-18
2908,0.297916,0.2941512,0.28234896,0.27386194,0.2970628,0.27663806,0.32520068,2020-02-22
2909,0.8266107,0.7844591,0.8086599,0.78336203,0.7896032,0.71736073,0.8196329,2019-12-31
2910,0.2444754,0.27761245,0.27777964,0.25113076,0.26359588,0.21626459,0.28345144,2020-02-16
2911,0.3131016,0.3365727,0.31390306,0.34767753,0.3456083,0.30927253,0.40661654,2019-12-25
2912,0.29609334,0.27359188,0.28583148,0.28651643,0.30628458,0.290547,0.28635237,2020-02-09
2913,0.28296736,0.29786026,0.2868826,0.25713387,0.26267976,0.28745037,0.29908526,2019-12-13
2914,0.40766138,0.34866443,0.4051925,0.37675852,0.4348482,0.37395978,0.4046919,2019-12-07
2915,0.31420803,0.35696414,0.28342646,0.291516,0.3086215,0.2199899,0.31507605,2019-12-16
2916,0.3415329,0.36164498,0.32567024,0.32519788,0.393027,0.3278959,0.3266046,2019-12-09
2917,0.3105972,0.32697195,0.31337458,0.33179158,0.33136648,0.33202213,0.33459544,2020-01-07
2918,0.2535947,0.24421209,0.23984489,0.3009024,0.2785713,0.26760364,0.29769415,2019-12-24
2919,0.85875285,0.83730626,0.8537519,0.8082561,0.8181204,0.75632656,0.85675716,2020-01-18
2920,0.25503007,0.31202334,0.30518332,0.28718692,0.2879728,0.2970845,0.2855338,2020-02-22
2921,0.6693949,0.6509604,0.64194477,0.6521342,0.67223656,0.6235498,0.6616055,2019-12-31
2922,0.46347728,0.43676126,0.46915066,0.47041675,0.47047997,0.4552676,0.46158007,2020-02-16
2923,0.40202588,0.45330167,0.422428,0.4172529,0.39516777,0.4044272,0.4271163,2019-12-25
2924,0.24215259,0.2527282,0.24833997,0.2599097,0.22014391,0.23625833,0.2655476,2020-02-09
2925,0.29453617,0.31008807,0.29161733,0.2770266,0.31496626,0.2651229,0.30253986,2019-12-13
2926,0.25345948,0.30131537,0.24413878,0.24376833,0.25096315,0.23628572,0.29106343,2019-12-07
2927,0.36977974,0.36118558,0.3246621,0.29910183,0.32547295,0.2734066,0.3465513,2019-12-16
2928,0.38437563,0.40155125,0.4063422,0.3820062,0.4108542,0.40137047,0.43564463,2019-12-09
2929,0.35508263,0.31897783,0.36018035,0.34588188,0.32766768,0.3200798,0.38507667,2020-01-07
2930,0.3226491,0.31677854,0.32678875,0.27167302,0.30523837,0.2756713,0.33839387,2019-12-24
2931,0.37708193,0.36299312,0.36240363,0.3311535,0.33503115,0.33737415,0.38392448,2020-01-18
2932,0.36189663,0.39495775,0.36854297,0.3659014,0.36618167,0.37562177,0.3999444,2020-02-22
2933,0.28781807,0.28365988,0.29767817,0.2988989,0.2907727,0.31525373,0.31067514,2019-12-31
2934,0.47671655,0.44048256,0.45798454,0.43875858,0.46740806,0.40413085,0.48502868,2020-02-16
2935,0.23725478,0.1961767,0.27570432,0.22033876,0.24926487,0.21470082,0.2560962,2019-12-25
2936,0.25576317,0.28553644,0.2882408,0.26359737,0.2752275,0.23170607,0.28940886,2020-02-09
2937,0.69496286,0.7057551,0.6789746,0.6648203,0.6836865,0.6290312,0.71480143,2019-12-13
2938,0.32000992,0.27907047,0.30453423,0.30946165,0.30452764,0.24722168,0.3072443,2019-12-07
2939,0.58570117,0.5854148,0.586035,0.57201123,0.5728261,0.51325995,0.5997815,2019-12-16
2940,0.3581834,0.35591528,0.34052062,0.3469926,0.37449923,0.38241363,0.37019253,2019-12-09
2941,0.24700569,0.22901474,0.26052773,0.23620483,0.25516492,0.21980824,0.28884268,2020-01-07
2942,0.3446925,0.30999005,0.34397143,0.32934892,0.3425075,0.27897415,0.32762742,2019-12-24
2943,0.42021,0.38401127,0.38213646,0.36077693,0.41856426,0.34131682,0.41305965,2020-01-18
2944,0.33520195,0.2795203,0.30813545,0.3031847,0.33682007,0.36023045,0.31446576,2020-02-22
2945,0.50030106,0.52943355,0.51454234,0.51003903,0.51293516,0.4331786,0.5088222,2019-12-31
2946,0.50832105,0.4487064,0.5097041,0.4541605,0.507056,0.45461282,0.50868636,2020-02-16
2947,0.43243676,0.4206679,0.43744826,0.41595975,0.43049616,0.45124692,0.45256928,2019-12-25
2948,0.30586112,0.33128825,0.31007394,0.37611032,0.36932012,0.36150506,0.36127985,2020-02-09
2949,0.3110639,0.31786805,0.304977,0.30942172,0.2910714,0.29065257,0.3056132,2019-12-13
2950,0.51119995,0.50034076,0.5044798,0.4902334,0.51407814,0.46076524,0.5279671,2019-12-07
2951,0.3300603,0.34581685,0.31086856,0.28318763,0.3064019,0.29154766,0.33294374,2019-12-16
2952,0.32186186,0.3491875,0.3525629,0.35168082,0.3505375,0.3068525,0.3718441,2019-12-09
2953,0.538111,0.5484601,0.580421,0.5249791,0.5384595,0.4832728,0.53240895,2020-01-07
2954,0.60520774,0.57571507,0.5705125,0.56755733,0.57232946,0.5435297,0.6042435,2019-12-24
2955,0.6386759,0.6583275,0.63832897,0.6007446,0.6504488,0.5994661,0.64657634,2020-01-18
2956,0.2864013,0.3195328,0.32058188,0.34759408,0.30606374,0.36107743,0.34356058,2020-02-22
2957,0.3431692,0.3856088,0.32487386,0.32800648,0.3374167,0.30122155,0.36616564,2019-12-31
2958,0.2902762,0.2643307,0.26788306,0.31179655,0.24104036,0.32028154,0.3130448,2020-02-16
2959,0.26801628,0.25914806,0.26777822,0.21396664,0.2517955,0.20524514,0.29477078,2019-12-25
2960,0.3511235,0.30507416,0.32055572,0.3409353,0.30566484,0.28821635,0.34897536,2020-02-09
2961,0.5772697,0.5313647,0.56007767,0.5799653,0.56652623,0.5022232,0.5484221,2019-12-13
2962,0.35433376,0.32194132,0.3151478,0.29771486,0.30889156,0.3104568,0.32426804,2019-12-07
2963,0.34683093,0.2566483,0.30206174,0.31177574,0.3238573,0.33168513,0.31575844,2019-12-16
2964,0.32912162,0.34681034,0.36917967,0.34294948,0.35013616,0.35401678,0.3473246,2019-12-09
2965,0.328629,0.346084,0.33197147,0.32000387,0.2802643,0.30203068,0.33102793,2020-01-07
2966,0.8130535,0.7940657,0.8249984,0.8127245,0.8125765,0.76306,0.8396106,2019-12-24
2967,0.30897662,0.33124387,0.31815678,0.36186647,0.37433702,0.3182767,0.3354233,2020-01-18
2968,0.30527157,0.29911625,0.300946,0.30113763,0.29662552,0.28602052,0.340563,2020-02-22
2969,0.6038072,0.6094383,0.595416,0.59792066,0.5710039,0.53195447,0.5974709,2019-12-31
2970,0.3941976,0.3288897,0.35464954,0.36301064,0.40618336,0.380966,0.38394767,2020-02-16
2971,0.2828261,0.2570862,0.2810868,0.2389239,0.23181015,0.26278067,0.2748589,2019-12-25
2972,0.48387048,0.4857335,0.502814,0.47182035,0.49495557,0.43697596,0.49594736,2020-02-09
2973,0.3408895,0.3024718,0.27805665,0.31415486,0.28267848,0.29511404,0.35352844,2019-12-13
2974,0.34572825,0.35234475,0.34745237,0.32292354,0.29249382,0.28299975,0.371136,2019-12-07
2975,0.8523783,0.8427987,0.8484257,0.82373273,0.8257081,0.76627946,0.8550971,2019-12-16
2976,0.6823672,0.69135576,0.65127814,0.67408705,0.68541193,0.6252459,0.6696067,2019-12-09
2977,0.34114578,0.3454448,0.35831183,0.34530383,0.36060387,0.30791765,0.3513136,2020-01-07
2978,0.42031533,0.37947387,0.4136345,0.36413175,0.38577944,0.32413024,0.4258002,2019-12-24
2979,0.2727434,0.27835178,0.29425734,0.28370047,0.2647431,0.19070482,0.27205375,2020-01-18
2980,0.3860643,0.364154,0.38374478,0.38224724,0.39576697,0.3235125,0.3726944,2020-02-22
2981,0.41366583,0.4169265,0.39002258,0.39738816,0.39083284,0.37155342,0.39756665,2019-12-31
2982,0.2592386,0.30931723,0.30679515,0.29976046,0.28966206,0.3035661,0.3494838,2020-02-16
2983,0.31362998,0.3251321,0.2952664,0.28938216,0.29097214,0.23952918,0.31530958,2019-12-25
2984,0.363742,0.37667078,0.40981716,0.38263828,0.4120418,0.36135775,0.39506942,2020-02-09
2985,0.28138968,0.2895125,0.24548529,0.26367512,0.29020444,0.2721129,0.27727515,2019-12-13
2986,0.38330406,0.43326133,0.39980346,0.37886012,0.38292968,0.40850848,0.430053,2019-12-07
2987,0.23936549,0.26300907,0.27285096,0.2181988,0.26789138,0.19724062,0.27037466,2019-12-16
2988,0.39544502,0.35355124,0.37452516,0.33545005,0.3730633,0.4119438,0.3980897,2019-12-09
2989,0.25250888,0.21981399,0.28043824,0.2438893,0.24784458,0.23439679,0.2600226,2020-01-07
2990,0.36480868,0.35598978,0.33184862,0.32826474,0.32472557,0.31563163,0.34666973,2019-12-24
2991,0.3149148,0.28178626,0.28133512,0.28876242,0.3401125,0.24093336,0.31372732,2020-01-18
2992,0.24877056,0.26304582,0.27984357,0.2841516,0.25494424,0.22681223,0.31131357,2020-02-22
2993,0.32947206,0.3008402,0.33517492,0.3199928,0.30706453,0.2398642,0.3175422,2019-12-31
2994,0.38595504,0.37408245,0.3735987,0.38214958,0.32363337,0.36668396,0.37717533,2020-02-16
2995,0.28990433,0.30451548,0.28514594,0.31571063,0.30357617,0.29165,0.34173048,2019-12-25
2996,0.49015293,0.46413958,0.4818986,0.45692462,0.43543643,0.4305005,0.45158452,2020-02-09
2997,0.29633844,0.26504982,0.27137977,0.2769026,0.2535061,0.26419413,0.29400167,2019-12-13
2998,0.2476596,0.25989467,0.25091574,0.21608645,0.24867432,0.21144007,0.23881567,2019-12-07
2999,0.26574308,0.22134641,0.24313362,0.2221645,0.2331759,0.23059082,0.28300422,2019-12-16
3000,0.3874239,0.35397914,0.35795867,0.36534822,0.3399966,0.2801066,0.37190026,2019-12-09
3001,0.23152366,0.27558875,0.27519137,0.2590499,0.24228105,0.245314,0.24957284,2020-01-07
3002,0.4477816,0.38404107,0.42897156,0.44863582,0.40749997,0.42759484,0.418401,2019-12-24
3003,0.32277644,0.35393295,0.33697104,0.3615068,0.3387217,0.32100764,0.37067062,2020-01-18
3004,0.23644033,0.2507252,0.23234062,0.26447815,0.25109893,0.2362415,0.23915106,2020-02-22
3005,0.29615596,0.3108129,0.3095762,0.28021026,0.31348458,0.33059207,0.2808032,2019-12-31
3006,0.24264657,0.23871917,0.24477105,0.26393843,0.24831584,0.20720026,0.2403731,2020-02-16
3007,0.3458797,0.34272164,0.35970986,0.29478294,0.33991027,0.31009498,0.37365493,2019-12-25
3008,0.25399876,0.29634458,0.28708088,0.27235186,0.28316036,0.28866273,0.2796172,2020-02-09
3009,0.3058647,0.27890503,0.32582688,0.27739745,0.2866214,0.25497633,0.28771377,2019-12-13
3010,0.35748398,0.37315398,0.3379377,0.37307566,0.3324535,0.3659334,0.38956544,2019-12-07
3011,0.59820926,0.49836367,0.55537444,0.5735022,0.54526407,0.49482673,0.5545454,2019-12-16
3012,0.28982133,0.3262447,0.27823928,0.31242248,0.2994585,0.28926557,0.29145366,2019-12-09
3013,0.35548735,0.34520608,0.34640485,0.32081646,0.34522846,0.3451369,0.3390426,2020-01-07
3014,0.25638452,0.26691037,0.2885278,0.30735898,0.24655893,0.23424631,0.2965154,2019-12-24
3015,0.3893376,0.41036576,0.414167,0.41869342,0.42960286,0.39656088,0.41758025,2020-01-18
3016,0.3687076,0.3630411,0.35931075,0.37008128,0.38399172,0.3253188,0.38363272,2020-02-22
3017,0.35385394,0.3412205,0.32389408,0.3173952,0.3287983,0.29305682,0.32966897,2019-12-31
3018,0.5429477,0.54759574,0.5301699,0.5117101,0.4896915,0.48010767,0.55804974,2020-02-16
3019,0.28547838,0.3128329,0.27063483,0.31634557,0.30484962,0.27175665,0.32400703,2019-12-25
3020,0.25390458,0.28438076,0.27641797,0.27002376,0.26142132,0.25621969,0.25604308,2020-02-09
3021,0.74436677,0.7179879,0.740749,0.7107525,0.71807075,0.6812396,0.7455754,2019-12-13
3022,0.31189835,0.33180684,0.32379013,0.3008382,0.33649075,0.28800464,0.3389647,2019-12-07
3023,0.42448226,0.42198893,0.4361796,0.42152986,0.42627966,0.34632903,0.44413993,2019-12-16
3024,0.29385224,0.36422983,0.341095,0.3389669,0.3050276,0.3052038,0.35083777,2019-12-09
3025,0.33472353,0.34841955,0.3221562,0.30966938,0.29080504,0.30606103,0.35360128,2020-01-07
3026,0.40607345,0.37466544,0.36688855,0.35313284,0.3280129,0.3363049,0.3872197,2019-12-24
3027,0.34635657,0.33424366,0.31479242,0.29466006,0.326302,0.31267694,0.35561612,2020-01-18
3028,0.37288642,0.331506,0.39766365,0.36794734,0.32298884,0.2799564,0.38424516,2020-02-22
3029,0.35293332,0.3543934,0.30842358,0.32650182,0.32054102,0.35637534,0.31044424,2019-12-31
3030,0.48493916,0.4578569,0.47744316,0.42061108,0.45007688,0.43205535,0.4749635,2020-02-16
3031,0.36860016,0.35388383,0.32953167,0.3041322,0.34445113,0.33203343,0.37453276,2019-12-25
3032,0.2281825,0.32322544,0.25361836,0.25564113,0.2836437,0.24937552,0.3028568,2020-02-09
3033,0.3765509,0.38837254,0.3821252,0.3559712,0.38478398,0.3214673,0.38631582,2019-12-13
3034,0.21122059,0.22398627,0.22645682,0.22838712,0.22649905,0.17581917,0.23579094,2019-12-07
3035,0.34878284,0.31554005,0.32605433,0.31972498,0.33684057,0.25990105,0.3290597,2019-12-16
3036,0.33112875,0.33407313,0.35841054,0.2941736,0.31166208,0.23523276,0.30531108,2019-12-09
3037,0.53400016,0.48362035,0.5238792,0.47032356,0.52072906,0.45112225,0.55672675,2020-01-07
3038,0.7797614,0.77267873,0.76746476,0.7468897,0.75502396,0.6656473,0.7833053,2019-12-24
3039,0.27155507,0.333565,0.30502915,0.27032292,0.30077752,0.27680296,0.3150537,2020-01-18
3040,0.3969289,0.4269629,0.4120923,0.39076853,0.37886444,0.39971069,0.4344328,2020-02-22
3041,0.81446636,0.8017102,0.7995633,0.80419004,0.8091644,0.7385924,0.8199777,2019-12-31
3042,0.3254185,0.3250482,0.34415507,0.3693654,0.35310185,0.3290359,0.3374535,2020-02-16
3043,0.74423915,0.6952206,0.7285665,0.6913153,0.73025316,0.6681203,0.72694784,2019-12-25
3044,0.34572417,0.3041318,0.3216052,0.33917555,0.3054173,0.28755742,0.34760043,2020-02-09
3045,0.3120919,0.28451416,0.27823287,0.31461182,0.2892554,0.27134776,0.3041094,2019-12-13
3046,0.3474848,0.38463867,0.4084332,0.34980544,0.3401574,0.37504762,0.37070084,2019-12-07
3047,0.38946062,0.3550226,0.3597831,0.36585945,0.34364307,0.28025496,0.3694955,2019-12-09
3048,0.74767864,0.72496897,0.7254615,0.7251747,0.754761,0.696995,0.7532747,2020-01-07
3049,0.78343284,0.73928535,0.7705544,0.77138835,0.7588115,0.7002988,0.80059826,2019-12-24
3050,0.24183851,0.29006377,0.29835266,0.27762854,0.27896932,0.28858444,0.28747147,2020-01-18
3051,0.32323912,0.3105532,0.35516873,0.29196602,0.2969029,0.24750397,0.33183196,2020-02-22
3052,0.37104008,0.35751402,0.35749704,0.35351968,0.35299462,0.3086894,0.37437695,2019-12-31
3053,0.31110728,0.33192012,0.33867106,0.2675136,0.32681775,0.28261435,0.3004021,2020-02-16
3054,0.28165972,0.30970615,0.284891,0.29929549,0.3012096,0.25271684,0.292673,2019-12-25
3055,0.3840117,0.37196606,0.36911774,0.38962832,0.41891745,0.36445427,0.39794594,2020-02-09
3056,0.4453147,0.40749952,0.4323327,0.38613275,0.436518,0.3528567,0.45027035,2019-12-13
3057,0.27971387,0.23863913,0.3006612,0.3382473,0.32869524,0.27931756,0.3047889,2019-12-16
3058,0.34971356,0.35534966,0.34917194,0.34389484,0.3363651,0.2876394,0.3509971,2019-12-07
3059,0.32881546,0.32677585,0.33851576,0.3064833,0.33907092,0.28337523,0.32117194,2019-12-09
3060,0.33971834,0.30043387,0.33251035,0.3125549,0.29636136,0.29341972,0.35769296,2020-01-07
3061,0.29283583,0.28433737,0.25528702,0.27103814,0.24826175,0.19542602,0.2966066,2019-12-24
3062,0.33514002,0.30907208,0.32414782,0.33157745,0.31587362,0.28790477,0.3248696,2020-01-18
3063,0.28845033,0.29974133,0.30605567,0.29683173,0.3023367,0.26308376,0.31244904,2020-02-22
3064,0.27759677,0.2542134,0.29189315,0.27315003,0.25325137,0.21341711,0.26952428,2019-12-31
3065,0.20926589,0.25255397,0.22447081,0.24602856,0.25336614,0.24145272,0.25384927,2020-02-16
3066,0.29977453,0.30596814,0.32930362,0.3224414,0.2834652,0.3046916,0.3531934,2019-12-25
3067,0.38833514,0.36026782,0.38293368,0.36924183,0.3894884,0.36386108,0.39829165,2020-02-09
3068,0.61313623,0.6041755,0.6164795,0.5850823,0.59813404,0.5862409,0.61915374,2019-12-13
3069,0.25239187,0.28779244,0.26457435,0.26799348,0.28596592,0.20321907,0.28094736,2019-12-16
3070,0.30119732,0.30834037,0.28935456,0.3049139,0.29282206,0.30956972,0.316065,2019-12-07
3071,0.3281473,0.2824567,0.30993447,0.32865608,0.31349617,0.2323605,0.32361138,2019-12-09
3072,0.27892342,0.19906777,0.26226506,0.26481473,0.25625467,0.27534285,0.26778242,2020-01-07
3073,0.69831526,0.69615257,0.69512206,0.6551198,0.6697396,0.6177946,0.68256223,2019-12-24
3074,0.34855136,0.40148616,0.3352158,0.3060256,0.3534314,0.33590218,0.37257522,2020-01-18
3075,0.30446857,0.3199781,0.3070446,0.32407033,0.32926923,0.2754666,0.3380135,2020-02-22
3076,0.309693,0.32177925,0.26770607,0.27563095,0.29464883,0.27281308,0.30138934,2019-12-31
3077,0.75393534,0.75430816,0.76469886,0.72350454,0.7239146,0.7013988,0.7704333,2019-12-25
3078,0.43084836,0.42227823,0.41195095,0.44632155,0.42468065,0.418517,0.43649736,2020-02-09
3079,0.31376076,0.2554521,0.28814036,0.27506697,0.3088984,0.2915315,0.29711792,2019-12-13
3080,0.31862843,0.35762858,0.3175758,0.34405777,0.32690573,0.28589034,0.3526099,2019-12-16
3081,0.21865799,0.2584486,0.25213805,0.2506223,0.22519487,0.2138761,0.2724858,2019-12-07
3082,0.25805616,0.2961235,0.30587548,0.28507316,0.2960885,0.27584636,0.27296486,2019-12-09
3083,0.7818149,0.77013755,0.7605309,0.7201952,0.7594428,0.6873735,0.75705194,2020-01-07
3084,0.30955076,0.27351215,0.28119513,0.2597307,0.24762966,0.18549564,0.305219,2019-12-24
3085,0.28530017,0.29296762,0.29787102,0.30246437,0.31097004,0.27304977,0.30039224,2020-01-18
3086,0.2805122,0.30809563,0.31520033,0.34190333,0.31699747,0.23661529,0.30707747,2020-02-22
3087,0.27280614,0.25582093,0.2710919,0.26335788,0.27706948,0.19499542,0.2888667,2019-12-31
3088,0.2826734,0.29368895,0.28804252,0.27356794,0.31052834,0.2987376,0.3039478,2020-02-16
3089,0.582318,0.5480854,0.55536306,0.55547607,0.5309446,0.5174861,0.5776204,2019-12-25
3090,0.5127562,0.48689234,0.48911807,0.4948605,0.5085652,0.48070812,0.5154639,2020-02-09
3091,0.32763642,0.2840482,0.3439701,0.31794822,0.32661685,0.2721957,0.3275342,2019-12-13
3092,0.38020307,0.38323846,0.3596364,0.37781823,0.34126797,0.3572635,0.38614842,2019-12-16
3093,0.23903328,0.21902537,0.24882902,0.24405266,0.2668249,0.18180056,0.22671959,2019-12-07
3094,0.6838371,0.6413988,0.685972,0.6293882,0.631912,0.5423358,0.6425477,2019-12-09
3095,0.27826148,0.2856329,0.31628755,0.2350556,0.28709352,0.21333155,0.30866802,2020-01-07
3096,0.27055043,0.27315295,0.27456996,0.2545153,0.27499855,0.26386392,0.279185,2019-12-24
3097,0.30944768,0.2658658,0.32243285,0.24937055,0.30123842,0.27390867,0.31602266,2020-01-18
3098,0.28658402,0.23764238,0.2555539,0.27000988,0.23562111,0.21366027,0.26931515,2020-02-22
3099,0.670215,0.6270903,0.65224564,0.6096715,0.63119835,0.6064171,0.6449312,2019-12-31
3100,0.25064695,0.21920215,0.220157,0.23386088,0.24387126,0.19352391,0.24652213,2020-02-16
3101,0.30696088,0.36239874,0.32472533,0.33537826,0.32661968,0.35110843,0.35195154,2019-12-25
3102,0.28718626,0.3238794,0.32723376,0.32453018,0.332065,0.32872975,0.34757978,2020-02-09
3103,0.25694433,0.2784627,0.26048708,0.27349487,0.27287045,0.26353556,0.2570319,2019-12-13
3104,0.23130801,0.26617774,0.26707345,0.23569852,0.24910352,0.22309053,0.29765934,2019-12-16
3105,0.42271847,0.43524843,0.41543996,0.41749424,0.4350773,0.42952442,0.42764482,2019-12-07
3106,0.7735524,0.77465934,0.7849275,0.75522965,0.7488483,0.71493256,0.78405666,2019-12-09
3107,0.6578311,0.63197076,0.6366996,0.6139575,0.6246691,0.54006684,0.6380248,2020-01-07
3108,0.30198377,0.3251511,0.30722305,0.26793665,0.2804373,0.2720718,0.30473623,2019-12-24
3109,0.75147796,0.73459834,0.7515894,0.7453432,0.7299013,0.69235814,0.77031577,2020-01-18
3110,0.37758672,0.3525424,0.33661062,0.33318168,0.35310173,0.37805498,0.3421467,2020-02-22
3111,0.3604389,0.32175136,0.3767846,0.33547467,0.36244786,0.30573803,0.36436462,2019-12-31
3112,0.23023519,0.20950809,0.23632626,0.19134672,0.21269926,0.21328022,0.25127298,2020-02-16
3113,0.5710033,0.52759594,0.5679418,0.5597606,0.5653298,0.49892795,0.56969637,2019-12-25
3114,0.18140765,0.25227192,0.25968778,0.24957225,0.23232862,0.20792705,0.24433059,2020-02-09
3115,0.724637,0.6890751,0.6964704,0.6747773,0.7034141,0.6313857,0.7085697,2019-12-13
3116,0.23230621,0.23436597,0.2555499,0.2524428,0.23835923,0.2778164,0.25016147,2019-12-16
3117,0.29420573,0.3540884,0.33428657,0.30873924,0.31519026,0.2856605,0.31736135,2019-12-07
3118,0.28143597,0.27687532,0.28595144,0.27210242,0.28350207,0.25475502,0.30275175,2019-12-09
3119,0.3867411,0.3316567,0.40738523,0.3798043,0.38268661,0.37252814,0.38759592,2020-01-07
3120,0.4339165,0.3826247,0.4184035,0.37844604,0.395962,0.33539963,0.43483204,2019-12-24
3121,0.21084926,0.23757906,0.24087526,0.23345268,0.24977586,0.17074832,0.24788553,2020-01-18
3122,0.29345226,0.29457313,0.30651584,0.26870877,0.29084837,0.28627333,0.30438757,2020-02-22
3123,0.28160635,0.26935104,0.29035184,0.27835995,0.2526498,0.2417413,0.31139952,2019-12-31
3124,0.48628867,0.4905402,0.5070151,0.5123656,0.49458933,0.48677427,0.4955999,2020-02-16
3125,0.333467,0.31713277,0.32210436,0.34414858,0.35684314,0.30293316,0.3299901,2019-12-25
3126,0.31338185,0.2550704,0.3083854,0.26701745,0.2863202,0.24031001,0.31826845,2020-02-09
3127,0.22651805,0.24822824,0.20705815,0.19171306,0.20697884,0.21975292,0.2400578,2019-12-13
3128,0.30544448,0.2923532,0.327053,0.30234265,0.3277845,0.26929975,0.31951264,2019-12-16
3129,0.41482997,0.35005164,0.4066884,0.38171402,0.43942156,0.38445356,0.40982246,2019-12-07
3130,0.2588322,0.25654438,0.22932304,0.22803648,0.22625032,0.22771436,0.2631293,2019-12-09
3131,0.36978248,0.36947978,0.37653816,0.36167765,0.3600168,0.37353957,0.37234634,2020-01-07
3132,0.3353466,0.30517697,0.31676367,0.30073,0.28956634,0.28141695,0.33904845,2019-12-24
3133,0.2935922,0.3203597,0.3276179,0.29594,0.30338043,0.24143696,0.30440313,2020-01-18
3134,0.3171224,0.33888757,0.30272,0.31108773,0.32472655,0.30680406,0.31516546,2020-02-22
3135,0.6938374,0.6912411,0.6819219,0.69237995,0.6859765,0.6113159,0.6985271,2019-12-31
3136,0.34692195,0.32464004,0.33772808,0.31820422,0.34286267,0.35741752,0.35260677,2020-02-16
3137,0.42963538,0.43186232,0.4428376,0.42004386,0.42871284,0.45128784,0.45182812,2019-12-25
3138,0.2866248,0.3451987,0.31783628,0.30727178,0.2992826,0.3137496,0.308886,2020-02-09
3139,0.7277089,0.7195837,0.7114332,0.697301,0.7039937,0.65000355,0.7344966,2019-12-13
3140,0.38416642,0.40767795,0.40988135,0.40948564,0.3953738,0.39214385,0.42247778,2019-12-16
3141,0.40913305,0.41146192,0.4119265,0.3558165,0.39458078,0.35210797,0.42692882,2019-12-07
